	t	x	y
	121	3376.48	9.99719
	122	3505.91	9.99721
	123	3644.26	9.99722
	124	3792.14	9.99725
	125	3950.22	9.99727
	126	4119.19	9.9973
	127	4299.81	9.99733
	128	4492.87	9.99737
	129	4699.23	9.99741
	130	4919.82	9.99745
	131	5155.6	9.9975
	132	5407.63	9.99756
	133	5677.03	9.99762
	134	5964.98	9.99769
	135	6272.77	9.99776
	136	6601.76	9.99784
	137	6953.4	9.99793
	138	7329.27	9.99803
	139	7731.03	9.99813
	140	8160.45	9.99825
	141	8619.43	9.99837
	142	9110.02	9.99851
	143	9634.38	9.99865
	144	10194.8	9.99881
	145	10793.9	9.99898
	146	11434.1	9.99917
	147	12118.4	9.99937
	148	12849.8	9.99958
	149	13631.5	9.99981
	150	14467	10.0001
	151	15359.9	10.0003
	152	16314.2	10.0006
	153	17334.1	10.0009
	154	18424.1	10.0013
	155	19588.9	10.0016
	156	20833.8	10.002
	157	22164.2	10.0024
	158	23586	10.0029
	159	25105.3	10.0034
	160	26728.8	10.0039
	161	28463.7	10.0044
	162	30317.6	10.005
	163	32298.5	10.0056
	164	34415.2	10.0063
	165	36676.8	10.0071
	166	39093.2	10.0078
	167	41674.9	10.0087
	168	44433.1	10.0096
	169	47379.8	10.0105
	170	50527.8	10.0115
	171	53890.6	10.0126
	172	57482.8	10.0138
	173	61319.8	10.0151
	174	65418.1	10.0164
	175	69795.2	10.0179
	176	74469.8	10.0194
	177	79461.9	10.0211
	178	84792.7	10.0228
	179	90484.7	10.0247
	180	96561.9	10.0267
	181	103050	10.0289
	182	109976	10.0312
	183	117369	10.0337
	184	125259	10.0363
	185	133679	10.0391
	186	142664	10.0421
	187	152251	10.0454
	188	162478	10.0488
	189	173387	10.0525
	190	185021	10.0564
	191	197426	10.0606
	192	210653	10.0651
	193	224752	10.0699
	194	239778	10.0751
	195	255790	10.0805
	196	272847	10.0864
	197	291015	10.0926
	198	310360	10.0993
	199	330954	10.1064
	200	352871	10.1141
	201	376190	10.1222
	202	400993	10.1308
	203	427364	10.1401
	204	455395	10.15
	205	485176	10.1605
	206	516807	10.1717
	207	550386	10.1837
	208	586019	10.1965
	209	623812	10.2102
	210	663877	10.2247
	211	706328	10.2402
	212	751281	10.2567
	213	798854	10.2743
	214	849170	10.293
	215	902349	10.313
	216	958516	10.3342
	217	1.01779e+06	10.3569
	218	1.0803e+06	10.3809
	219	1.14617e+06	10.4066
	220	1.21551e+06	10.4338
	221	1.28844e+06	10.4628
	222	1.36507e+06	10.4936
	223	1.44551e+06	10.5263
	224	1.52985e+06	10.561
	225	1.61818e+06	10.5979
	226	1.71059e+06	10.6371
	227	1.80715e+06	10.6786
	228	1.90791e+06	10.7226
	229	2.0129e+06	10.7693
	230	2.12217e+06	10.8188
	231	2.2357e+06	10.8712
	232	2.35351e+06	10.9266
	233	2.47554e+06	10.9853
	234	2.60175e+06	11.0473
	235	2.73206e+06	11.1128
	236	2.86638e+06	11.182
	237	3.00456e+06	11.255
	238	3.14648e+06	11.332
	239	3.29195e+06	11.4132
	240	3.44076e+06	11.4987
	241	3.5927e+06	11.5887
	242	3.74752e+06	11.6835
	243	3.90495e+06	11.783
	244	4.06469e+06	11.8876
	245	4.22644e+06	11.9975
	246	4.38986e+06	12.1127
	247	4.55461e+06	12.2334
	248	4.72035e+06	12.3599
	249	4.8867e+06	12.4923
	250	5.0533e+06	12.6308
	251	5.21978e+06	12.7756
	252	5.38578e+06	12.9268
	253	5.55092e+06	13.0846
	254	5.71485e+06	13.2491
	255	5.87723e+06	13.4206
	256	6.03771e+06	13.5991
	257	6.19599e+06	13.785
	258	6.35176e+06	13.9782
	259	6.50474e+06	14.179
	260	6.65469e+06	14.3875
	261	6.80135e+06	14.6039
	262	6.94454e+06	14.8283
	263	7.08406e+06	15.0609
	264	7.21975e+06	15.3018
	265	7.35148e+06	15.5511
	266	7.47914e+06	15.8091
	267	7.60265e+06	16.0759
	268	7.72194e+06	16.3515
	269	7.83698e+06	16.6362
	270	7.94774e+06	16.9301
	271	8.05423e+06	17.2333
	272	8.15647e+06	17.5461
	273	8.25448e+06	17.8684
	274	8.34834e+06	18.2006
	275	8.43808e+06	18.5427
	276	8.52381e+06	18.8949
	277	8.60559e+06	19.2574
	278	8.68353e+06	19.6303
	279	8.75773e+06	20.0138
	280	8.8283e+06	20.4081
	281	8.89535e+06	20.8133
	282	8.95901e+06	21.2297
	283	9.01938e+06	21.6573
	284	9.0766e+06	22.0964
	285	9.13079e+06	22.5473
	286	9.18207e+06	23.01
	287	9.23056e+06	23.4848
	288	9.27638e+06	23.9718
	289	9.31966e+06	24.4714
	290	9.36051e+06	24.9838
	291	9.39905e+06	25.5091
	292	9.43539e+06	26.0476
	293	9.46963e+06	26.5996
	294	9.50189e+06	27.1652
	295	9.53226e+06	27.7448
	296	9.56085e+06	28.3386
	297	9.58774e+06	28.9469
	298	9.61302e+06	29.5699
	299	9.6368e+06	30.208
	300	9.65914e+06	30.8614
	301	9.68013e+06	31.5305
	302	9.69984e+06	32.2155
	303	9.71835e+06	32.9167
	304	9.73572e+06	33.6346
	305	9.75202e+06	34.3693
	306	9.76731e+06	35.1214
	307	9.78165e+06	35.891
	308	9.7951e+06	36.6787
	309	9.80771e+06	37.4847
	310	9.81953e+06	38.3094
	311	9.8306e+06	39.1532
	312	9.84097e+06	40.0166
	313	9.85069e+06	40.8999
	314	9.85979e+06	41.8035
	315	9.86831e+06	42.7279
	316	9.87628e+06	43.6735
	317	9.88374e+06	44.6408
	318	9.89073e+06	45.6302
	319	9.89726e+06	46.6423
	320	9.90337e+06	47.6774
	321	9.90908e+06	48.736
	322	9.91442e+06	49.8188
	323	9.91941e+06	50.9262
	324	9.92407e+06	52.0587
	325	9.92843e+06	53.2169
	326	9.93249e+06	54.4013
	327	9.93629e+06	55.6125
	328	9.93983e+06	56.8512
	329	9.94314e+06	58.1178
	330	9.94622e+06	59.413
	331	9.94909e+06	60.7374
	332	9.95176e+06	62.0916
	333	9.95425e+06	63.4764
	334	9.95657e+06	64.8923
	335	9.95873e+06	66.3401
	336	9.96073e+06	67.8205
	337	9.96259e+06	69.3341
	338	9.96432e+06	70.8817
	339	9.96592e+06	72.4641
	340	9.9674e+06	74.082
	341	9.96878e+06	75.7361
	342	9.97004e+06	77.4273
	343	9.97121e+06	79.1565
	344	9.97229e+06	80.9243
	345	9.97328e+06	82.7317
	346	9.97419e+06	84.5796
	347	9.97503e+06	86.4689
	348	9.97579e+06	88.4004
	349	9.97648e+06	90.375
	350	9.97711e+06	92.3938
	351	9.97768e+06	94.4577
	352	9.97819e+06	96.5677
	353	9.97865e+06	98.7248
	354	9.97906e+06	100.93
	355	9.97942e+06	103.185
	356	9.97974e+06	105.489
	357	9.98001e+06	107.845
	358	9.98024e+06	110.254
	359	9.98044e+06	112.716
	360	9.98059e+06	115.234
	361	9.98072e+06	117.807
	362	9.98081e+06	120.437
	363	9.98086e+06	123.127
	364	9.98089e+06	125.876
	365	9.98089e+06	128.686
	366	9.98086e+06	131.558
	367	9.98081e+06	134.495
	368	9.98073e+06	137.497
	369	9.98062e+06	140.565
	370	9.9805e+06	143.702
	371	9.98035e+06	146.908
	372	9.98018e+06	150.185
	373	9.97998e+06	153.536
	374	9.97977e+06	156.96
	375	9.97954e+06	160.461
	376	9.97929e+06	164.039
	377	9.97901e+06	167.696
	378	9.97873e+06	171.435
	379	9.97842e+06	175.256
	380	9.97809e+06	179.162
	381	9.97775e+06	183.155
	382	9.97739e+06	187.236
	383	9.97702e+06	191.407
	384	9.97662e+06	195.67
	385	9.97621e+06	200.027
	386	9.97579e+06	204.481
	387	9.97535e+06	209.034
	388	9.97489e+06	213.686
	389	9.97441e+06	218.442
	390	9.97392e+06	223.302
	391	9.97342e+06	228.27
	392	9.97289e+06	233.347
	393	9.97236e+06	238.536
	394	9.9718e+06	243.839
	395	9.97123e+06	249.259
	396	9.97064e+06	254.799
	397	9.97004e+06	260.46
	398	9.96942e+06	266.246
	399	9.96878e+06	272.159
	400	9.96813e+06	278.202
	401	9.96746e+06	284.377
	402	9.96677e+06	290.688
	403	9.96606e+06	297.137
	404	9.96534e+06	303.728
	405	9.96459e+06	310.464
	406	9.96383e+06	317.346
	407	9.96305e+06	324.38
	408	9.96226e+06	331.567
	409	9.96144e+06	338.911
	410	9.9606e+06	346.416
	411	9.95975e+06	354.084
	412	9.95887e+06	361.92
	413	9.95797e+06	369.927
	414	9.95705e+06	378.109
	415	9.95611e+06	386.468
	416	9.95515e+06	395.01
	417	9.95417e+06	403.737
	418	9.95316e+06	412.654
	419	9.95213e+06	421.764
	420	9.95108e+06	431.072
	421	9.95001e+06	440.582
	422	9.94891e+06	450.298
	423	9.94778e+06	460.225
	424	9.94663e+06	470.366
	425	9.94546e+06	480.726
	426	9.94425e+06	491.31
	427	9.94302e+06	502.123
	428	9.94177e+06	513.168
	429	9.94048e+06	524.451
	430	9.93917e+06	535.978
	431	9.93783e+06	547.751
	432	9.93646e+06	559.778
	433	9.93506e+06	572.063
	434	9.93362e+06	584.611
	435	9.93216e+06	597.428
	436	9.93066e+06	610.518
	437	9.92913e+06	623.889
	438	9.92757e+06	637.545
	439	9.92598e+06	651.491
	440	9.92434e+06	665.735
	441	9.92268e+06	680.282
	442	9.92097e+06	695.137
	443	9.91923e+06	710.308
	444	9.91745e+06	725.8
	445	9.91564e+06	741.62
	446	9.91378e+06	757.774
	447	9.91188e+06	774.269
	448	9.90995e+06	791.112
	449	9.90797e+06	808.309
	450	9.90594e+06	825.867
	451	9.90388e+06	843.793
	452	9.90177e+06	862.095
	453	9.89961e+06	880.78
	454	9.89741e+06	899.855
	455	9.89516e+06	919.328
	456	9.89286e+06	939.206
	457	9.89051e+06	959.496
	458	9.88812e+06	980.208
	459	9.88567e+06	1001.35
	460	9.88317e+06	1022.93
	461	9.88061e+06	1044.95
	462	9.878e+06	1067.42
	463	9.87534e+06	1090.36
	464	9.87262e+06	1113.77
	465	9.86984e+06	1137.66
	466	9.867e+06	1162.03
	467	9.8641e+06	1186.9
	468	9.86115e+06	1212.28
	469	9.85812e+06	1238.17
	470	9.85504e+06	1264.58
	471	9.85189e+06	1291.53
	472	9.84867e+06	1319.03
	473	9.84539e+06	1347.07
	474	9.84204e+06	1375.68
	475	9.83862e+06	1404.85
	476	9.83512e+06	1434.61
	477	9.83155e+06	1464.97
	478	9.82791e+06	1495.92
	479	9.8242e+06	1527.48
	480	9.8204e+06	1559.67
	481	9.81653e+06	1592.49
	482	9.81258e+06	1625.96
	483	9.80855e+06	1660.08
	484	9.80443e+06	1694.86
	485	9.80023e+06	1730.32
	486	9.79594e+06	1766.46
	487	9.79156e+06	1803.3
	488	9.7871e+06	1840.85
	489	9.78254e+06	1879.12
	490	9.77789e+06	1918.12
	491	9.77315e+06	1957.86
	492	9.76831e+06	1998.35
	493	9.76337e+06	2039.61
	494	9.75834e+06	2081.64
	495	9.7532e+06	2124.46
	496	9.74796e+06	2168.08
	497	9.74261e+06	2212.5
	498	9.73716e+06	2257.75
	499	9.7316e+06	2303.83
	500	9.72593e+06	2350.75
	501	9.72014e+06	2398.53
	502	9.71424e+06	2447.18
	503	9.70823e+06	2496.7
	504	9.70209e+06	2547.11
	505	9.69584e+06	2598.42
	506	9.68947e+06	2650.65
	507	9.68297e+06	2703.8
	508	9.67634e+06	2757.88
	509	9.66959e+06	2812.9
	510	9.6627e+06	2868.89
	511	9.65569e+06	2925.84
	512	9.64854e+06	2983.77
	513	9.64125e+06	3042.69
	514	9.63382e+06	3102.6
	515	9.62625e+06	3163.53
	516	9.61854e+06	3225.47
	517	9.61069e+06	3288.45
	518	9.60269e+06	3352.46
	519	9.59454e+06	3417.53
	520	9.58623e+06	3483.65
	521	9.57777e+06	3550.84
	522	9.56916e+06	3619.1
	523	9.56039e+06	3688.45
	524	9.55146e+06	3758.89
	525	9.54236e+06	3830.43
	526	9.5331e+06	3903.09
	527	9.52368e+06	3976.85
	528	9.51408e+06	4051.74
	529	9.50431e+06	4127.76
	530	9.49437e+06	4204.92
	531	9.48425e+06	4283.22
	532	9.47396e+06	4362.66
	533	9.46348e+06	4443.26
	534	9.45282e+06	4525.01
	535	9.44198e+06	4607.92
	536	9.43095e+06	4692
	537	9.41973e+06	4777.24
	538	9.40832e+06	4863.65
	539	9.39672e+06	4951.24
	540	9.38492e+06	5039.99
	541	9.37292e+06	5129.92
	542	9.36073e+06	5221.02
	543	9.34833e+06	5313.3
	544	9.33573e+06	5406.74
	545	9.32292e+06	5501.35
	546	9.30991e+06	5597.13
	547	9.29668e+06	5694.08
	548	9.28325e+06	5792.18
	549	9.2696e+06	5891.44
	550	9.25574e+06	5991.84
	551	9.24166e+06	6093.39
	552	9.22736e+06	6196.08
	553	9.21284e+06	6299.89
	554	9.1981e+06	6404.82
	555	9.18314e+06	6510.87
	556	9.16795e+06	6618.01
	557	9.15254e+06	6726.23
	558	9.1369e+06	6835.54
	559	9.12103e+06	6945.91
	560	9.10493e+06	7057.32
	561	9.0886e+06	7169.77
	562	9.07203e+06	7283.24
	563	9.05523e+06	7397.71
	564	9.0382e+06	7513.17
	565	9.02093e+06	7629.59
	566	9.00343e+06	7746.95
	567	8.98569e+06	7865.25
	568	8.96771e+06	7984.45
	569	8.94949e+06	8104.53
	570	8.93104e+06	8225.47
	571	8.91234e+06	8347.24
	572	8.8934e+06	8469.83
	573	8.87423e+06	8593.21
	574	8.85481e+06	8717.34
	575	8.83515e+06	8842.2
	576	8.81526e+06	8967.76
	577	8.79512e+06	9094
	578	8.77474e+06	9220.88
	579	8.75412e+06	9348.37
	580	8.73327e+06	9476.44
	581	8.71217e+06	9605.06
	582	8.69084e+06	9734.19
	583	8.66927e+06	9863.8
	584	8.64746e+06	9993.85
	585	8.62542e+06	10124.3
	586	8.60314e+06	10255.1
	587	8.58063e+06	10386.3
	588	8.55788e+06	10517.8
	589	8.53491e+06	10649.5
	590	8.5117e+06	10781.5
	591	8.48827e+06	10913.6
	592	8.46461e+06	11045.9
	593	8.44072e+06	11178.2
	594	8.41662e+06	11310.7
	595	8.39229e+06	11443.1
	596	8.36774e+06	11575.5
	597	8.34298e+06	11707.9
	598	8.31801e+06	11840.2
	599	8.29282e+06	11972.3
	600	8.26742e+06	12104.2
	601	8.24182e+06	12235.9
	602	8.21601e+06	12367.3
	603	8.19e+06	12498.4
	604	8.16379e+06	12629.1
	605	8.13739e+06	12759.4
	606	8.1108e+06	12889.3
	607	8.08401e+06	13018.7
	608	8.05705e+06	13147.5
	609	8.0299e+06	13275.8
	610	8.00257e+06	13403.5
	611	7.97506e+06	13530.5
	612	7.94739e+06	13656.8
	613	7.91954e+06	13782.3
	614	7.89153e+06	13907.1
	615	7.86337e+06	14031
	616	7.83504e+06	14154.1
	617	7.80657e+06	14276.3
	618	7.77794e+06	14397.6
	619	7.74917e+06	14517.9
	620	7.72026e+06	14637.1
	621	7.69122e+06	14755.4
	622	7.66204e+06	14872.5
	623	7.63273e+06	14988.5
	624	7.60331e+06	15103.3
	625	7.57376e+06	15217
	626	7.5441e+06	15329.5
	627	7.51433e+06	15440.7
	628	7.48446e+06	15550.6
	629	7.45448e+06	15659.2
	630	7.42441e+06	15766.4
	631	7.39424e+06	15872.3
	632	7.36399e+06	15976.8
	633	7.33366e+06	16079.9
	634	7.30325e+06	16181.5
	635	7.27276e+06	16281.6
	636	7.24221e+06	16380.3
	637	7.21159e+06	16477.4
	638	7.18092e+06	16573
	639	7.15018e+06	16667
	640	7.1194e+06	16759.5
	641	7.08857e+06	16850.4
	642	7.0577e+06	16939.7
	643	7.0268e+06	17027.3
	644	6.99586e+06	17113.3
	645	6.96489e+06	17197.7
	646	6.93391e+06	17280.4
	647	6.9029e+06	17361.4
	648	6.87187e+06	17440.7
	649	6.84084e+06	17518.4
	650	6.8098e+06	17594.3
	651	6.77876e+06	17668.5
	652	6.74773e+06	17741.1
	653	6.7167e+06	17811.9
	654	6.68568e+06	17881
	655	6.65467e+06	17948.3
	656	6.62369e+06	18014
	657	6.59273e+06	18077.9
	658	6.56179e+06	18140.1
	659	6.53089e+06	18200.5
	660	6.50002e+06	18259.3
	661	6.46919e+06	18316.3
	662	6.4384e+06	18371.6
	663	6.40766e+06	18425.2
	664	6.37696e+06	18477.1
	665	6.34632e+06	18527.3
	666	6.31574e+06	18575.8
	667	6.28521e+06	18622.6
	668	6.25475e+06	18667.8
	669	6.22436e+06	18711.3
	670	6.19403e+06	18753.1
	671	6.16378e+06	18793.3
	672	6.1336e+06	18831.8
	673	6.1035e+06	18868.7
	674	6.07348e+06	18904.1
	675	6.04355e+06	18937.8
	676	6.0137e+06	18969.9
	677	5.98394e+06	19000.5
	678	5.95427e+06	19029.5
	679	5.9247e+06	19056.9
	680	5.89523e+06	19082.9
	681	5.86586e+06	19107.3
	682	5.83658e+06	19130.2
	683	5.80742e+06	19151.7
	684	5.77835e+06	19171.7
	685	5.7494e+06	19190.3
	686	5.72056e+06	19207.4
	687	5.69183e+06	19223.1
	688	5.66321e+06	19237.4
	689	5.63471e+06	19250.4
	690	5.60633e+06	19262
	691	5.57807e+06	19272.3
	692	5.54993e+06	19281.2
	693	5.52191e+06	19288.9
	694	5.49402e+06	19295.3
	695	5.46625e+06	19300.4
	696	5.43861e+06	19304.3
	697	5.4111e+06	19307
	698	5.38371e+06	19308.4
	699	5.35646e+06	19308.7
	700	5.32935e+06	19307.8
	701	5.30236e+06	19305.8
	702	5.27551e+06	19302.6
	703	5.2488e+06	19298.4
	704	5.22222e+06	19293.1
	705	5.19578e+06	19286.7
	706	5.16947e+06	19279.2
	707	5.14331e+06	19270.8
	708	5.11728e+06	19261.3
	709	5.0914e+06	19250.8
	710	5.06566e+06	19239.4
	711	5.04005e+06	19227
	712	5.01459e+06	19213.7
	713	4.98928e+06	19199.5
	714	4.9641e+06	19184.4
	715	4.93907e+06	19168.5
	716	4.91418e+06	19151.6
	717	4.88944e+06	19134
	718	4.86484e+06	19115.5
	719	4.84039e+06	19096.2
	720	4.81608e+06	19076.1
	721	4.79191e+06	19055.3
	722	4.76789e+06	19033.7
	723	4.74402e+06	19011.4
	724	4.72029e+06	18988.4
	725	4.69671e+06	18964.7
	726	4.67327e+06	18940.3
	727	4.64998e+06	18915.3
	728	4.62683e+06	18889.6
	729	4.60383e+06	18863.3
	730	4.58097e+06	18836.3
	731	4.55826e+06	18808.8
	732	4.53569e+06	18780.7
	733	4.51327e+06	18752
	734	4.49099e+06	18722.8
	735	4.46886e+06	18693
	736	4.44687e+06	18662.7
	737	4.42502e+06	18631.9
	738	4.40332e+06	18600.6
	739	4.38176e+06	18568.9
	740	4.36034e+06	18536.6
	741	4.33907e+06	18504
	742	4.31794e+06	18470.8
	743	4.29695e+06	18437.3
	744	4.2761e+06	18403.3
	745	4.25539e+06	18369
	746	4.23482e+06	18334.3
	747	4.21439e+06	18299.2
	748	4.1941e+06	18263.7
	749	4.17395e+06	18227.9
	750	4.15394e+06	18191.7
	751	4.13407e+06	18155.2
	752	4.11434e+06	18118.4
	753	4.09474e+06	18081.3
	754	4.07528e+06	18044
	755	4.05595e+06	18006.3
	756	4.03676e+06	17968.3
	757	4.01771e+06	17930.1
	758	3.99879e+06	17891.7
	759	3.98e+06	17853
	760	3.96135e+06	17814.1
	761	3.94283e+06	17774.9
	762	3.92444e+06	17735.6
	763	3.90618e+06	17696
	764	3.88806e+06	17656.3
	765	3.87006e+06	17616.3
	766	3.8522e+06	17576.2
	767	3.83447e+06	17536
	768	3.81686e+06	17495.5
	769	3.79938e+06	17454.9
	770	3.78203e+06	17414.2
	771	3.76481e+06	17373.4
	772	3.74771e+06	17332.4
	773	3.73074e+06	17291.3
	774	3.71389e+06	17250
	775	3.69717e+06	17208.7
	776	3.68058e+06	17167.3
	777	3.6641e+06	17125.8
	778	3.64775e+06	17084.2
	779	3.63153e+06	17042.5
	780	3.61542e+06	17000.8
	781	3.59944e+06	16958.9
	782	3.58358e+06	16917.1
	783	3.56783e+06	16875.1
	784	3.55221e+06	16833.2
	785	3.53671e+06	16791.2
	786	3.52132e+06	16749.1
	787	3.50606e+06	16707
	788	3.49091e+06	16664.9
	789	3.47588e+06	16622.8
	790	3.46096e+06	16580.7
	791	3.44617e+06	16538.6
	792	3.43149e+06	16496.4
	793	3.41692e+06	16454.3
	794	3.40247e+06	16412.1
	795	3.38813e+06	16370
	796	3.37391e+06	16327.9
	797	3.3598e+06	16285.8
	798	3.34581e+06	16243.7
	799	3.33192e+06	16201.7
	800	3.31815e+06	16159.6
	801	3.3045e+06	16117.7
	802	3.29095e+06	16075.7
	803	3.27752e+06	16033.8
	804	3.2642e+06	15992
	805	3.25098e+06	15950.2
	806	3.23788e+06	15908.5
	807	3.22489e+06	15866.8
	808	3.21201e+06	15825.1
	809	3.19924e+06	15783.6
	810	3.18658e+06	15742.1
	811	3.17403e+06	15700.7
	812	3.16159e+06	15659.3
	813	3.14926e+06	15618.1
	814	3.13704e+06	15576.9
	815	3.12493e+06	15535.8
	816	3.11292e+06	15494.8
	817	3.10103e+06	15453.8
	818	3.08924e+06	15413
	819	3.07756e+06	15372.2
	820	3.06599e+06	15331.6
	821	3.05453e+06	15291
	822	3.04318e+06	15250.6
	823	3.03194e+06	15210.3
	824	3.02081e+06	15170
	825	3.00978e+06	15129.9
	826	2.99887e+06	15089.9
	827	2.98807e+06	15050
	828	2.97737e+06	15010.2
	829	2.96679e+06	14970.5
	830	2.95631e+06	14931
	831	2.94595e+06	14891.6
	832	2.9357e+06	14852.3
	833	2.92556e+06	14813.1
	834	2.91553e+06	14774.1
	835	2.90562e+06	14735.2
	836	2.89581e+06	14696.4
	837	2.88613e+06	14657.7
	838	2.87655e+06	14619.2
	839	2.86709e+06	14580.9
	840	2.85775e+06	14542.6
	841	2.84852e+06	14504.5
	842	2.83941e+06	14466.6
	843	2.83041e+06	14428.8
	844	2.82154e+06	14391.2
	845	2.81278e+06	14353.7
	846	2.80415e+06	14316.3
	847	2.79563e+06	14279.1
	848	2.78724e+06	14242.1
	849	2.77898e+06	14205.2
	850	2.77083e+06	14168.5
	851	2.76282e+06	14131.9
	852	2.75493e+06	14095.5
	853	2.74717e+06	14059.3
	854	2.73954e+06	14023.2
	855	2.73204e+06	13987.3
	856	2.72468e+06	13951.6
	857	2.71745e+06	13916.1
	858	2.71035e+06	13880.7
	859	2.7034e+06	13845.5
	860	2.69659e+06	13810.4
	861	2.68991e+06	13775.6
	862	2.68339e+06	13740.9
	863	2.677e+06	13706.4
	864	2.67077e+06	13672.1
	865	2.66469e+06	13638
	866	2.65876e+06	13604.1
	867	2.65298e+06	13570.4
	868	2.64737e+06	13536.8
	869	2.64191e+06	13503.5
	870	2.63662e+06	13470.3
	871	2.6315e+06	13437.4
	872	2.62654e+06	13404.6
	873	2.62176e+06	13372.1
	874	2.61715e+06	13339.8
	875	2.61272e+06	13307.6
	876	2.60847e+06	13275.7
	877	2.60441e+06	13244
	878	2.60054e+06	13212.5
	879	2.59686e+06	13181.3
	880	2.59337e+06	13150.2
	881	2.59009e+06	13119.4
	882	2.58701e+06	13088.8
	883	2.58414e+06	13058.5
	884	2.58149e+06	13028.3
	885	2.57905e+06	12998.5
	886	2.57683e+06	12968.8
	887	2.57484e+06	12939.4
	888	2.57309e+06	12910.2
	889	2.57157e+06	12881.3
	890	2.57029e+06	12852.7
	891	2.56927e+06	12824.3
	892	2.56849e+06	12796.1
	893	2.56798e+06	12768.2
	894	2.56773e+06	12740.6
	895	2.56775e+06	12713.3
	896	2.56804e+06	12686.2
	897	2.56863e+06	12659.5
	898	2.5695e+06	12633
	899	2.57066e+06	12606.8
	900	2.57214e+06	12580.8
	901	2.57392e+06	12555.2
	902	2.57602e+06	12529.9
	903	2.57844e+06	12504.9
	904	2.58119e+06	12480.2
	905	2.58429e+06	12455.8
	906	2.58773e+06	12431.8
	907	2.59153e+06	12408.1
	908	2.59569e+06	12384.7
	909	2.60023e+06	12361.6
	910	2.60514e+06	12338.9
	911	2.61044e+06	12316.6
	912	2.61614e+06	12294.6
	913	2.62224e+06	12273
	914	2.62876e+06	12251.7
	915	2.6357e+06	12230.8
	916	2.64308e+06	12210.3
	917	2.6509e+06	12190.3
	918	2.65916e+06	12170.6
	919	2.66789e+06	12151.3
	920	2.67709e+06	12132.4
	921	2.68676e+06	12113.9
	922	2.69693e+06	12095.9
	923	2.70759e+06	12078.3
	924	2.71876e+06	12061.2
	925	2.73045e+06	12044.5
	926	2.74266e+06	12028.3
	927	2.75541e+06	12012.5
	928	2.76871e+06	11997.3
	929	2.78255e+06	11982.5
	930	2.79697e+06	11968.2
	931	2.81195e+06	11954.5
