	t	x	y
	121	3376.48	9.99719
	122	3505.91	9.99721
	123	3644.26	9.99722
	124	3792.14	9.99725
	125	3950.22	9.99727
	126	4119.19	9.9973
	127	4299.81	9.99733
	128	4492.87	9.99737
	129	4699.23	9.99741
	130	4919.82	9.99745
	131	5155.6	9.9975
	132	5407.63	9.99756
	133	5677.03	9.99762
	134	5964.98	9.99769
	135	6272.77	9.99776
	136	6601.76	9.99784
	137	6953.4	9.99793
	138	7329.27	9.99803
	139	7731.03	9.99813
	140	8160.45	9.99825
	141	8619.43	9.99837
	142	9110.02	9.99851
	143	9634.38	9.99865
	144	10194.8	9.99881
	145	10793.9	9.99898
	146	11434.1	9.99917
	147	12118.4	9.99937
	148	12849.8	9.99958
	149	13631.5	9.99981
	150	14467	10.0001
	151	15359.9	10.0003
	152	16314.2	10.0006
	153	17334.1	10.0009
	154	18424.1	10.0013
	155	19588.9	10.0016
	156	20833.8	10.002
	157	22164.2	10.0024
	158	23586	10.0029
	159	25105.3	10.0034
	160	26728.8	10.0039
	161	28463.7	10.0044
	162	30317.6	10.005
	163	32298.5	10.0056
	164	34415.2	10.0063
	165	36676.8	10.0071
	166	39093.2	10.0078
	167	41674.9	10.0087
	168	44433.1	10.0096
	169	47379.8	10.0105
	170	50527.8	10.0115
	171	53890.6	10.0126
	172	57482.8	10.0138
	173	61319.8	10.0151
	174	65418.1	10.0164
	175	69795.2	10.0179
	176	74469.8	10.0194
	177	79461.9	10.0211
	178	84792.7	10.0228
	179	90484.7	10.0247
	180	96561.9	10.0267
	181	103107	4.51301
	182	110094	4.51407
	183	117551	4.5152
	184	125511	4.5164
	185	134005	4.51769
	186	143069	4.51907
	187	152740	4.52054
	188	163057	4.52211
	189	174061	4.52379
	190	185797	4.52558
	191	198311	4.5275
	192	211654	4.52955
	193	225876	4.53173
	194	241033	4.53407
	195	257184	4.53657
	196	274389	4.53923
	197	292714	4.54207
	198	312227	4.54511
	199	332998	4.54835
	200	355104	4.55182
	201	378623	4.55551
	202	403637	4.55945
	203	430233	4.56366
	204	458500	4.56815
	205	488533	4.57294
	206	520428	4.57805
	207	554288	4.5835
	208	590216	4.58931
	209	628320	4.59551
	210	668713	4.60212
	211	711508	4.60916
	212	756822	4.61666
	213	804775	4.62465
	214	855487	4.63317
	215	909082	4.64224
	216	965683	4.65189
	217	1.02541e+06	4.66217
	218	1.08839e+06	4.6731
	219	1.15475e+06	4.68474
	220	1.22459e+06	4.69711
	221	1.29805e+06	4.71026
	222	1.37522e+06	4.72424
	223	1.45621e+06	4.7391
	224	1.54113e+06	4.75487
	225	1.63005e+06	4.77162
	226	1.72306e+06	4.7894
	227	1.82022e+06	4.80825
	228	1.9216e+06	4.82825
	229	2.02722e+06	4.84944
	230	2.13711e+06	4.87189
	231	2.25128e+06	4.89566
	232	2.36972e+06	4.92082
	233	2.49238e+06	4.94743
	234	2.61921e+06	4.97556
	235	2.75014e+06	5.00528
	236	2.88505e+06	5.03667
	237	3.02382e+06	5.06979
	238	3.16629e+06	5.10473
	239	3.3123e+06	5.14155
	240	3.46162e+06	5.18034
	241	3.61404e+06	5.22116
	242	3.76931e+06	5.26411
	243	3.92714e+06	5.30925
	244	4.08724e+06	5.35667
	245	4.24931e+06	5.40645
	246	4.413e+06	5.45867
	247	4.57799e+06	5.5134
	248	4.7439e+06	5.57072
	249	4.91038e+06	5.63072
	250	5.07706e+06	5.69347
	251	5.24356e+06	5.75905
	252	5.40953e+06	5.82754
	253	5.57459e+06	5.899
	254	5.73839e+06	5.97352
	255	5.90058e+06	6.05118
	256	6.06084e+06	6.13204
	257	6.21884e+06	6.21617
	258	6.3743e+06	6.30365
	259	6.52693e+06	6.39455
	260	6.67649e+06	6.48893
	261	6.82274e+06	6.58688
	262	6.96547e+06	6.68844
	263	7.10452e+06	6.79369
	264	7.23971e+06	6.90271
	265	7.37092e+06	7.01554
	266	7.49805e+06	7.13226
	267	7.62101e+06	7.25294
	268	7.73975e+06	7.37764
	269	7.85422e+06	7.50643
	270	7.96442e+06	7.63936
	271	8.07034e+06	7.77652
	272	8.17202e+06	7.91796
	273	8.26948e+06	8.06376
	274	8.36278e+06	8.21398
	275	8.45199e+06	8.36869
	276	8.53718e+06	8.52796
	277	8.61844e+06	8.69188
	278	8.69587e+06	8.8605
	279	8.76958e+06	9.03391
	280	8.83967e+06	9.21218
	281	8.90626e+06	9.39539
	282	8.96947e+06	9.58362
	283	9.02942e+06	9.77697
	284	9.08623e+06	9.9755
	285	9.14002e+06	10.1793
	286	9.19092e+06	10.3885
	287	9.23905e+06	10.6031
	288	9.28453e+06	10.8233
	289	9.32749e+06	11.0492
	290	9.36803e+06	11.2808
	291	9.40628e+06	11.5183
	292	9.44234e+06	11.7617
	293	9.47632e+06	12.0113
	294	9.50833e+06	12.267
	295	9.53847e+06	12.529
	296	9.56684e+06	12.7974
	297	9.59353e+06	13.0724
	298	9.61863e+06	13.3541
	299	9.64222e+06	13.6426
	300	9.6644e+06	13.938
	301	9.68524e+06	14.2404
	302	9.70481e+06	14.5501
	303	9.72319e+06	14.8672
	304	9.74044e+06	15.1917
	305	9.75663e+06	15.524
	306	9.77182e+06	15.864
	307	9.78608e+06	16.212
	308	9.79944e+06	16.5681
	309	9.81198e+06	16.9326
	310	9.82373e+06	17.3055
	311	9.83475e+06	17.6871
	312	9.84507e+06	18.0775
	313	9.85475e+06	18.477
	314	9.86381e+06	18.8856
	315	9.8723e+06	19.3037
	316	9.88025e+06	19.7314
	317	9.8877e+06	20.1689
	318	9.89467e+06	20.6164
	319	9.9012e+06	21.0741
	320	9.90731e+06	21.5423
	321	9.91303e+06	22.0212
	322	9.91838e+06	22.5111
	323	9.92338e+06	23.012
	324	9.92807e+06	23.5244
	325	9.93245e+06	24.0484
	326	9.93654e+06	24.5843
	327	9.94037e+06	25.1324
	328	9.94395e+06	25.6928
	329	9.9473e+06	26.266
	330	9.95043e+06	26.8522
	331	9.95335e+06	27.4515
	332	9.95608e+06	28.0645
	333	9.95862e+06	28.6913
	334	9.961e+06	29.3322
	335	9.96322e+06	29.9876
	336	9.96529e+06	30.6577
	337	9.96723e+06	31.343
	338	9.96903e+06	32.0437
	339	9.97071e+06	32.7602
	340	9.97227e+06	33.4928
	341	9.97373e+06	34.2419
	342	9.97508e+06	35.0078
	343	9.97635e+06	35.791
	344	9.97752e+06	36.5917
	345	9.97861e+06	37.4105
	346	9.97962e+06	38.2476
	347	9.98056e+06	39.1035
	348	9.98143e+06	39.9787
	349	9.98223e+06	40.8735
	350	9.98298e+06	41.7883
	351	9.98366e+06	42.7237
	352	9.9843e+06	43.6801
	353	9.98488e+06	44.6579
	354	9.98542e+06	45.6576
	355	9.98591e+06	46.6797
	356	9.98636e+06	47.7247
	357	9.98678e+06	48.7931
	358	9.98715e+06	49.8855
	359	9.98749e+06	51.0023
	360	9.9878e+06	52.1442
	361	9.98835e+06	23.9906
	362	9.98887e+06	24.5282
	363	9.98935e+06	25.0778
	364	9.98979e+06	25.6398
	365	9.9902e+06	26.2143
	366	9.99057e+06	26.8018
	367	9.99092e+06	27.4024
	368	9.99124e+06	28.0165
	369	9.99153e+06	28.6444
	370	9.99179e+06	29.2864
	371	9.99203e+06	29.9427
	372	9.99226e+06	30.6138
	373	9.99246e+06	31.2999
	374	9.99264e+06	32.0013
	375	9.9928e+06	32.7185
	376	9.99294e+06	33.4518
	377	9.99307e+06	34.2015
	378	9.99318e+06	34.968
	379	9.99328e+06	35.7516
	380	9.99336e+06	36.5528
	381	9.99343e+06	37.372
	382	9.99349e+06	38.2094
	383	9.99354e+06	39.0657
	384	9.99357e+06	39.9411
	385	9.9936e+06	40.8361
	386	9.99361e+06	41.7512
	387	9.99361e+06	42.6867
	388	9.99361e+06	43.6431
	389	9.99359e+06	44.621
	390	9.99357e+06	45.6207
	391	9.99354e+06	46.6429
	392	9.9935e+06	47.6878
	393	9.99345e+06	48.7562
	394	9.9934e+06	49.8484
	395	9.99333e+06	50.9651
	396	9.99327e+06	52.1068
	397	9.99319e+06	53.2739
	398	9.99311e+06	54.4672
	399	9.99302e+06	55.6871
	400	9.99292e+06	56.9344
	401	9.99282e+06	58.2094
	402	9.99272e+06	59.513
	403	9.9926e+06	60.8457
	404	9.99249e+06	62.2082
	405	9.99236e+06	63.6012
	406	9.99223e+06	65.0252
	407	9.9921e+06	66.4811
	408	9.99196e+06	67.9694
	409	9.99181e+06	69.491
	410	9.99166e+06	71.0466
	411	9.9915e+06	72.6369
	412	9.99134e+06	74.2627
	413	9.99117e+06	75.9248
	414	9.991e+06	77.6239
	415	9.99082e+06	79.361
	416	9.99063e+06	81.1368
	417	9.99044e+06	82.9523
	418	9.99025e+06	84.8082
	419	9.99005e+06	86.7055
	420	9.98984e+06	88.6451
	421	9.98963e+06	90.628
	422	9.98941e+06	92.655
	423	9.98919e+06	94.7273
	424	9.98896e+06	96.8456
	425	9.98872e+06	99.0112
	426	9.98848e+06	101.225
	427	9.98823e+06	103.488
	428	9.98798e+06	105.802
	429	9.98772e+06	108.167
	430	9.98745e+06	110.584
	431	9.98718e+06	113.056
	432	9.9869e+06	115.582
	433	9.98661e+06	118.165
	434	9.98632e+06	120.805
	435	9.98602e+06	123.504
	436	9.98571e+06	126.262
	437	9.9854e+06	129.082
	438	9.98507e+06	131.965
	439	9.98474e+06	134.912
	440	9.98441e+06	137.924
	441	9.98406e+06	141.003
	442	9.98371e+06	144.151
	443	9.98335e+06	147.368
	444	9.98298e+06	150.657
	445	9.9826e+06	154.018
	446	9.98222e+06	157.455
	447	9.98182e+06	160.967
	448	9.98142e+06	164.557
	449	9.981e+06	168.227
	450	9.98058e+06	171.978
	451	9.98015e+06	175.812
	452	9.97971e+06	179.731
	453	9.97926e+06	183.737
	454	9.9788e+06	187.831
	455	9.97832e+06	192.016
	456	9.97784e+06	196.293
	457	9.97735e+06	200.665
	458	9.97684e+06	205.133
	459	9.97633e+06	209.701
	460	9.9758e+06	214.369
	461	9.97526e+06	219.14
	462	9.97471e+06	224.016
	463	9.97414e+06	229
	464	9.97357e+06	234.093
	465	9.97298e+06	239.299
	466	9.97238e+06	244.62
	467	9.97176e+06	250.057
	468	9.97113e+06	255.614
	469	9.97049e+06	261.294
	470	9.96983e+06	267.098
	471	9.96916e+06	273.03
	472	9.96847e+06	279.093
	473	9.96777e+06	285.288
	474	9.96705e+06	291.619
	475	9.96632e+06	298.089
	476	9.96557e+06	304.701
	477	9.9648e+06	311.458
	478	9.96402e+06	318.363
	479	9.96322e+06	325.418
	480	9.9624e+06	332.628
	481	9.96156e+06	339.996
	482	9.96071e+06	347.525
	483	9.95983e+06	355.218
	484	9.95894e+06	363.079
	485	9.95803e+06	371.111
	486	9.95709e+06	379.318
	487	9.95614e+06	387.704
	488	9.95516e+06	396.273
	489	9.95417e+06	405.027
	490	9.95315e+06	413.972
	491	9.95211e+06	423.112
	492	9.95104e+06	432.449
	493	9.94996e+06	441.989
	494	9.94885e+06	451.736
	495	9.94771e+06	461.693
	496	9.94655e+06	471.866
	497	9.94537e+06	482.259
	498	9.94415e+06	492.876
	499	9.94292e+06	503.723
	500	9.94165e+06	514.803
	501	9.94036e+06	526.121
	502	9.93904e+06	537.683
	503	9.93769e+06	549.494
	504	9.93631e+06	561.558
	505	9.9349e+06	573.881
	506	9.93346e+06	586.468
	507	9.93199e+06	599.325
	508	9.93048e+06	612.456
	509	9.92895e+06	625.868
	510	9.92738e+06	639.566
	511	9.92577e+06	653.556
	512	9.92413e+06	667.844
	513	9.92246e+06	682.435
	514	9.92075e+06	697.336
	515	9.919e+06	712.554
	516	9.91721e+06	728.093
	517	9.91539e+06	743.962
	518	9.91353e+06	760.165
	519	9.91162e+06	776.711
	520	9.90968e+06	793.605
	521	9.90769e+06	810.854
	522	9.90566e+06	828.466
	523	9.90359e+06	846.447
	524	9.90147e+06	864.804
	525	9.89931e+06	883.546
	526	9.8971e+06	902.679
	527	9.89484e+06	922.21
	528	9.89253e+06	942.148
	529	9.89018e+06	962.5
	530	9.88777e+06	983.273
	531	9.88531e+06	1004.48
	532	9.8828e+06	1026.12
	533	9.88024e+06	1048.21
	534	9.87762e+06	1070.75
	535	9.87495e+06	1093.76
	536	9.87222e+06	1117.23
	537	9.86943e+06	1141.19
	538	9.86659e+06	1165.64
	539	9.86368e+06	1190.58
	540	9.86071e+06	1216.03
	541	9.86423e+06	559.137
	542	9.8674e+06	571.319
	543	9.87026e+06	583.767
	544	9.87282e+06	596.484
	545	9.87509e+06	609.477
	546	9.87709e+06	622.75
	547	9.87883e+06	636.31
	548	9.88033e+06	650.163
	549	9.8816e+06	664.313
	550	9.88266e+06	678.767
	551	9.8835e+06	693.53
	552	9.88415e+06	708.61
	553	9.88461e+06	724.011
	554	9.88489e+06	739.74
	555	9.885e+06	755.804
	556	9.88494e+06	772.21
	557	9.88473e+06	788.963
	558	9.88436e+06	806.07
	559	9.88385e+06	823.539
	560	9.88321e+06	841.377
	561	9.88243e+06	859.59
	562	9.88152e+06	878.185
	563	9.88048e+06	897.17
	564	9.87933e+06	916.553
	565	9.87806e+06	936.341
	566	9.87667e+06	956.541
	567	9.87518e+06	977.161
	568	9.87357e+06	998.21
	569	9.87186e+06	1019.7
	570	9.87005e+06	1041.62
	571	9.86814e+06	1064.01
	572	9.86613e+06	1086.85
	573	9.86402e+06	1110.16
	574	9.86182e+06	1133.95
	575	9.85952e+06	1158.23
	576	9.85713e+06	1183.01
	577	9.85465e+06	1208.28
	578	9.85208e+06	1234.08
	579	9.84941e+06	1260.39
	580	9.84665e+06	1287.24
	581	9.84381e+06	1314.63
	582	9.84087e+06	1342.57
	583	9.83785e+06	1371.07
	584	9.83473e+06	1400.14
	585	9.83153e+06	1429.79
	586	9.82823e+06	1460.04
	587	9.82485e+06	1490.88
	588	9.82137e+06	1522.33
	589	9.8178e+06	1554.41
	590	9.81414e+06	1587.12
	591	9.81039e+06	1620.47
	592	9.80655e+06	1654.47
	593	9.80261e+06	1689.13
	594	9.79858e+06	1724.47
	595	9.79445e+06	1760.49
	596	9.79022e+06	1797.21
	597	9.7859e+06	1834.63
	598	9.78148e+06	1872.77
	599	9.77696e+06	1911.64
	600	9.77234e+06	1951.25
	601	9.76761e+06	1991.62
	602	9.76278e+06	2032.74
	603	9.75785e+06	2074.64
	604	9.75281e+06	2117.32
	605	9.74766e+06	2160.8
	606	9.74241e+06	2205.08
	607	9.73704e+06	2250.19
	608	9.73156e+06	2296.12
	609	9.72597e+06	2342.9
	610	9.72026e+06	2390.53
	611	9.71443e+06	2439.02
	612	9.70848e+06	2488.4
	613	9.70241e+06	2538.66
	614	9.69622e+06	2589.81
	615	9.68991e+06	2641.88
	616	9.68347e+06	2694.87
	617	9.6769e+06	2748.79
	618	9.6702e+06	2803.66
	619	9.66337e+06	2859.48
	620	9.65641e+06	2916.27
	621	9.64931e+06	2974.03
	622	9.64207e+06	3032.78
	623	9.63469e+06	3092.52
	624	9.62717e+06	3153.28
	625	9.6195e+06	3215.05
	626	9.61169e+06	3277.85
	627	9.60373e+06	3341.69
	628	9.59563e+06	3406.57
	629	9.58736e+06	3472.51
	630	9.57895e+06	3539.52
	631	9.57038e+06	3607.6
	632	9.56165e+06	3676.77
	633	9.55275e+06	3747.02
	634	9.5437e+06	3818.38
	635	9.53448e+06	3890.84
	636	9.52509e+06	3964.42
	637	9.51553e+06	4039.12
	638	9.5058e+06	4114.95
	639	9.4959e+06	4191.92
	640	9.48582e+06	4270.02
	641	9.47556e+06	4349.27
	642	9.46513e+06	4429.67
	643	9.45451e+06	4511.23
	644	9.4437e+06	4593.95
	645	9.43271e+06	4677.83
	646	9.42153e+06	4762.87
	647	9.41015e+06	4849.09
	648	9.39859e+06	4936.47
	649	9.38683e+06	5025.03
	650	9.37487e+06	5114.76
	651	9.36271e+06	5205.66
	652	9.35035e+06	5297.74
	653	9.33779e+06	5390.99
	654	9.32502e+06	5485.4
	655	9.31204e+06	5580.99
	656	9.29886e+06	5677.74
	657	9.28546e+06	5775.65
	658	9.27185e+06	5874.71
	659	9.25803e+06	5974.92
	660	9.24399e+06	6076.28
	661	9.22973e+06	6178.78
	662	9.21525e+06	6282.4
	663	9.20055e+06	6387.14
	664	9.18563e+06	6493
	665	9.17048e+06	6599.96
	666	9.15511e+06	6708
	667	9.13951e+06	6817.13
	668	9.12368e+06	6927.32
	669	9.10762e+06	7038.56
	670	9.09133e+06	7150.83
	671	9.0748e+06	7264.13
	672	9.05805e+06	7378.43
	673	9.04105e+06	7493.73
	674	9.02383e+06	7609.98
	675	9.00636e+06	7727.19
	676	8.98866e+06	7845.33
	677	8.97073e+06	7964.38
	678	8.95255e+06	8084.32
	679	8.93413e+06	8205.11
	680	8.91548e+06	8326.75
	681	8.89658e+06	8449.2
	682	8.87745e+06	8572.45
	683	8.85807e+06	8696.45
	684	8.83846e+06	8821.19
	685	8.8186e+06	8946.64
	686	8.7985e+06	9072.77
	687	8.77817e+06	9199.54
	688	8.75759e+06	9326.93
	689	8.73677e+06	9454.9
	690	8.71572e+06	9583.43
	691	8.69443e+06	9712.48
	692	8.6729e+06	9842.01
	693	8.65113e+06	9971.99
	694	8.62912e+06	10102.4
	695	8.60689e+06	10233.2
	696	8.58441e+06	10364.3
	697	8.56171e+06	10495.7
	698	8.53877e+06	10627.4
	699	8.5156e+06	10759.3
	700	8.49221e+06	10891.4
	701	8.46859e+06	11023.7
	702	8.44474e+06	11156
	703	8.42067e+06	11288.4
	704	8.39638e+06	11420.9
	705	8.37187e+06	11553.3
	706	8.34715e+06	11685.7
	707	8.32221e+06	11818
	708	8.29706e+06	11950.1
	709	8.27169e+06	12082.1
	710	8.24612e+06	12213.8
	711	8.22035e+06	12345.2
	712	8.19438e+06	12476.4
	713	8.1682e+06	12607.2
	714	8.14183e+06	12737.6
	715	8.11527e+06	12867.5
	716	8.08852e+06	12997
	717	8.06158e+06	13125.9
	718	8.03446e+06	13254.3
	719	8.00716e+06	13382.1
	720	7.97969e+06	13509.2
	721	8.02508e+06	6164.78
	722	8.06784e+06	6251.91
	723	8.10802e+06	6340.52
	724	8.14569e+06	6430.58
	725	8.18093e+06	6522.09
	726	8.21379e+06	6615.02
	727	8.24437e+06	6709.36
	728	8.27271e+06	6805.09
	729	8.29891e+06	6902.19
	730	8.32302e+06	7000.65
	731	8.34511e+06	7100.45
	732	8.36526e+06	7201.55
	733	8.38353e+06	7303.95
	734	8.39998e+06	7407.62
	735	8.41469e+06	7512.54
	736	8.42771e+06	7618.69
	737	8.4391e+06	7726.03
	738	8.44893e+06	7834.55
	739	8.45725e+06	7944.22
	740	8.46411e+06	8055.01
	741	8.46958e+06	8166.9
	742	8.47371e+06	8279.86
	743	8.47653e+06	8393.85
	744	8.47811e+06	8508.86
	745	8.47849e+06	8624.85
	746	8.47772e+06	8741.78
	747	8.47583e+06	8859.64
	748	8.47287e+06	8978.37
	749	8.46889e+06	9097.97
	750	8.4639e+06	9218.38
	751	8.45797e+06	9339.57
	752	8.45111e+06	9461.52
	753	8.44337e+06	9584.18
	754	8.43477e+06	9707.51
	755	8.42535e+06	9831.49
	756	8.41513e+06	9956.07
	757	8.40415e+06	10081.2
	758	8.39243e+06	10206.9
	759	8.37999e+06	10333
	760	8.36687e+06	10459.7
	761	8.35309e+06	10586.7
	762	8.33866e+06	10714
	763	8.32362e+06	10841.7
	764	8.30798e+06	10969.7
	765	8.29176e+06	11098
	766	8.27498e+06	11226.4
	767	8.25766e+06	11355
	768	8.23981e+06	11483.7
	769	8.22147e+06	11612.4
	770	8.20263e+06	11741.2
	771	8.18332e+06	11870
	772	8.16355e+06	11998.7
	773	8.14334e+06	12127.4
	774	8.1227e+06	12255.8
	775	8.10165e+06	12384.1
	776	8.08019e+06	12512.1
	777	8.05835e+06	12639.9
	778	8.03612e+06	12767.3
	779	8.01353e+06	12894.4
	780	7.99059e+06	13021
	781	7.96731e+06	13147.2
	782	7.9437e+06	13272.9
	783	7.91976e+06	13398.1
	784	7.89551e+06	13522.6
	785	7.87097e+06	13646.6
	786	7.84613e+06	13769.8
	787	7.82101e+06	13892.4
	788	7.79563e+06	14014.2
	789	7.76997e+06	14135.2
	790	7.74407e+06	14255.4
	791	7.71792e+06	14374.7
	792	7.69153e+06	14493.1
	793	7.66492e+06	14610.6
	794	7.63809e+06	14727.1
	795	7.61104e+06	14842.5
	796	7.58379e+06	14956.9
	797	7.55635e+06	15070.2
	798	7.52871e+06	15182.4
	799	7.5009e+06	15293.5
	800	7.47291e+06	15403.3
	801	7.44476e+06	15511.9
	802	7.41645e+06	15619.3
	803	7.38798e+06	15725.3
	804	7.35937e+06	15830.1
	805	7.33062e+06	15933.5
	806	7.30174e+06	16035.6
	807	7.27274e+06	16136.2
	808	7.24361e+06	16235.5
	809	7.21438e+06	16333.3
	810	7.18504e+06	16429.6
	811	7.1556e+06	16524.5
	812	7.12606e+06	16617.9
	813	7.09644e+06	16709.7
	814	7.06674e+06	16800
	815	7.03697e+06	16888.7
	816	7.00712e+06	16975.9
	817	6.97721e+06	17061.4
	818	6.94724e+06	17145.4
	819	6.91722e+06	17227.7
	820	6.88715e+06	17308.4
	821	6.85705e+06	17387.5
	822	6.8269e+06	17464.9
	823	6.79673e+06	17540.7
	824	6.76652e+06	17614.8
	825	6.7363e+06	17687.2
	826	6.70606e+06	17758
	827	6.67582e+06	17827
	828	6.64556e+06	17894.4
	829	6.61531e+06	17960.1
	830	6.58505e+06	18024.1
	831	6.55481e+06	18086.4
	832	6.52458e+06	18147.1
	833	6.49436e+06	18206
	834	6.46417e+06	18263.2
	835	6.434e+06	18318.8
	836	6.40386e+06	18372.7
	837	6.37376e+06	18424.9
	838	6.34369e+06	18475.4
	839	6.31367e+06	18524.3
	840	6.28369e+06	18571.5
	841	6.25376e+06	18617
	842	6.22388e+06	18660.9
	843	6.19406e+06	18703.2
	844	6.1643e+06	18743.9
	845	6.1346e+06	18782.9
	846	6.10497e+06	18820.4
	847	6.0754e+06	18856.2
	848	6.04592e+06	18890.5
	849	6.0165e+06	18923.2
	850	5.98717e+06	18954.3
	851	5.95792e+06	18984
	852	5.92875e+06	19012.1
	853	5.89967e+06	19038.6
	854	5.87068e+06	19063.7
	855	5.84178e+06	19087.3
	856	5.81298e+06	19109.5
	857	5.78428e+06	19130.2
	858	5.75567e+06	19149.4
	859	5.72717e+06	19167.3
	860	5.69878e+06	19183.7
	861	5.67049e+06	19198.8
	862	5.6423e+06	19212.5
	863	5.61423e+06	19224.9
	864	5.58627e+06	19235.9
	865	5.55843e+06	19245.6
	866	5.5307e+06	19254
	867	5.50309e+06	19261.2
	868	5.4756e+06	19267.1
	869	5.44823e+06	19271.8
	870	5.42099e+06	19275.2
	871	5.39386e+06	19277.5
	872	5.36687e+06	19278.6
	873	5.34e+06	19278.5
	874	5.31326e+06	19277.3
	875	5.28664e+06	19275
	876	5.26016e+06	19271.5
	877	5.23381e+06	19267
	878	5.20759e+06	19261.4
	879	5.18151e+06	19254.8
	880	5.15556e+06	19247.2
	881	5.12974e+06	19238.5
	882	5.10406e+06	19228.9
	883	5.07852e+06	19218.2
	884	5.05311e+06	19206.7
	885	5.02785e+06	19194.2
	886	5.00272e+06	19180.8
	887	4.97773e+06	19166.5
	888	4.95288e+06	19151.3
	889	4.92818e+06	19135.3
	890	4.90361e+06	19118.4
	891	4.87918e+06	19100.8
	892	4.8549e+06	19082.3
	893	4.83076e+06	19063
	894	4.80676e+06	19043
	895	4.7829e+06	19022.2
	896	4.75918e+06	19000.7
	897	4.73561e+06	18978.4
	898	4.71218e+06	18955.5
	899	4.6889e+06	18931.9
	900	4.66576e+06	18907.6
	901	4.74662e+06	8552.66
	902	4.82731e+06	8598.44
	903	4.90772e+06	8645.77
	904	4.98775e+06	8694.65
	905	5.06729e+06	8745.08
	906	5.14625e+06	8797.08
	907	5.22453e+06	8850.65
	908	5.30204e+06	8905.78
	909	5.37867e+06	8962.48
	910	5.45435e+06	9020.75
	911	5.52897e+06	9080.57
	912	5.60247e+06	9141.96
	913	5.67477e+06	9204.9
	914	5.74578e+06	9269.39
	915	5.81544e+06	9335.4
	916	5.88368e+06	9402.94
	917	5.95044e+06	9471.99
	918	6.01567e+06	9542.53
	919	6.07931e+06	9614.55
	920	6.14132e+06	9688.04
	921	6.20166e+06	9762.96
	922	6.26029e+06	9839.3
	923	6.31718e+06	9917.04
	924	6.3723e+06	9996.15
	925	6.42563e+06	10076.6
	926	6.47715e+06	10158.4
	927	6.52685e+06	10241.5
	928	6.57472e+06	10325.8
	929	6.62075e+06	10411.4
	930	6.66495e+06	10498.2
	931	6.70731e+06	10586.1
